time_s,x_mm,y_mm,z_mm,odor_conc
16.0,10.0,10.0,5.0,1.1253517471925912e-07
16.01,10.0,10.0,5.0,1.1253517471925912e-07
16.02,10.0,10.0,5.0,1.1253517471925912e-07
16.03,10.0,10.0,5.0,1.1253517471925912e-07
16.04,10.0,10.0,5.0,1.1253517471925912e-07
16.05,10.0,10.0,5.0,1.1253517471925912e-07
16.06,10.0,10.0,5.0,1.1253517471925912e-07
16.07,10.0,10.0,5.0,1.1253517471925912e-07
16.080000000000002,10.0,10.0,5.0,1.1253517471925912e-07
16.09,10.0,10.0,5.0,1.1253517471925912e-07
16.1,10.0,10.0,5.0,1.1253517471925912e-07
16.11,10.0,10.0,5.0,1.1253517471925912e-07
16.12,10.0,10.0,5.0,1.1253517471925912e-07
16.13,10.0,10.0,5.0,1.1253517471925912e-07
16.14,10.0,10.0,5.0,1.1253517471925912e-07
16.15,10.0,10.0,5.0,1.1253517471925912e-07
16.16,10.0,10.0,5.0,1.1253517471925912e-07
16.17,10.0,10.0,5.0,1.1253517471925912e-07
16.18,10.0,10.0,5.0,1.1253517471925912e-07
16.19,10.0,10.0,5.0,1.1253517471925912e-07
16.2,10.0,10.0,5.0,1.1253517471925912e-07
16.21,10.0,10.0,5.0,1.1253517471925912e-07
16.22,10.0,10.0,5.0,1.1253517471925912e-07
16.23,10.0,10.0,5.0,1.1253517471925912e-07
16.240000000000002,10.0,10.0,5.0,1.1253517471925912e-07
16.25,10.0,10.0,5.0,1.1253517471925912e-07
16.26,10.0,10.0,5.0,1.1253517471925912e-07
16.27,10.0,10.0,5.0,1.1253517471925912e-07
16.28,10.0,10.0,5.0,1.1253517471925912e-07
16.29,10.0,10.0,5.0,1.1253517471925912e-07
16.3,10.0,10.0,5.0,1.1253517471925912e-07
16.31,10.0,10.0,5.0,1.1253517471925912e-07
16.32,10.0,10.0,5.0,1.1253517471925912e-07
16.330000000000002,10.0,10.0,5.0,1.1253517471925912e-07
16.34,10.0,10.0,5.0,1.1253517471925912e-07
16.35,10.0,10.0,5.0,1.1253517471925912e-07
16.36,10.0,10.0,5.0,1.1253517471925912e-07
16.37,10.0,10.0,5.0,1.1253517471925912e-07
16.38,10.0,10.0,5.0,1.1253517471925912e-07
16.39,10.0,10.0,5.0,1.1253517471925912e-07
16.4,10.0,10.0,5.0,1.1253517471925912e-07
16.41,10.0,10.0,5.0,1.1253517471925912e-07
16.42,10.0,10.0,5.0,1.1253517471925912e-07
16.43,10.0,10.0,5.0,1.1253517471925912e-07
16.44,10.0,10.0,5.0,1.1253517471925912e-07
16.45,10.0,10.0,5.0,1.1253517471925912e-07
16.46,10.0,10.0,5.0,1.1253517471925912e-07
16.47,10.0,10.0,5.0,1.1253517471925912e-07
16.48,10.0,10.0,5.0,1.1253517471925912e-07
16.490000000000002,10.0,10.0,5.0,1.1253517471925912e-07
16.5,10.0,10.0,5.0,1.1253517471925912e-07
16.51,10.0,10.0,5.0,1.1253517471925912e-07
16.52,10.0,10.0,5.0,1.1253517471925912e-07
16.53,10.0,10.0,5.0,1.1253517471925912e-07
16.54,10.0,10.0,5.0,1.1253517471925912e-07
16.55,10.0,10.0,5.0,1.1253517471925912e-07
16.56,10.0,10.0,5.0,1.1253517471925912e-07
16.57,10.0,10.0,5.0,1.1253517471925912e-07
16.580000000000002,10.0,10.0,5.0,1.1253517471925912e-07
16.59,10.0,10.0,5.0,1.1253517471925912e-07
16.6,10.0,10.0,5.0,1.1253517471925912e-07
16.61,10.0,10.0,5.0,1.1253517471925912e-07
16.62,10.0,10.0,5.0,1.1253517471925912e-07
16.63,10.0,10.0,5.0,1.1253517471925912e-07
16.64,10.0,10.0,5.0,1.1253517471925912e-07
16.65,10.0,10.0,5.0,1.1253517471925912e-07
16.66,10.0,10.0,5.0,1.1253517471925912e-07
16.67,10.0,10.0,5.0,1.1253517471925912e-07
16.68,10.0,10.0,5.0,1.1253517471925912e-07
16.69,10.0,10.0,5.0,1.1253517471925912e-07
16.7,10.0,10.0,5.0,1.1253517471925912e-07
16.71,10.0,10.0,5.0,1.1253517471925912e-07
16.72,10.0,10.0,5.0,1.1253517471925912e-07
16.73,10.0,10.0,5.0,1.1253517471925912e-07
16.740000000000002,10.0,10.0,5.0,1.1253517471925912e-07
16.75,10.0,10.0,5.0,1.1253517471925912e-07
16.76,10.0,10.0,5.0,1.1253517471925912e-07
16.77,10.0,10.0,5.0,1.1253517471925912e-07
16.78,10.0,10.0,5.0,1.1253517471925912e-07
16.79,10.0,10.0,5.0,1.1253517471925912e-07
16.8,10.0,10.0,5.0,1.1253517471925912e-07
16.81,10.0,10.0,5.0,1.1253517471925912e-07
16.82,10.0,10.0,5.0,1.1253517471925912e-07
16.830000000000002,10.0,10.0,5.0,1.1253517471925912e-07
16.84,10.0,10.0,5.0,1.1253517471925912e-07
16.85,10.0,10.0,5.0,1.1253517471925912e-07
16.86,10.0,10.0,5.0,1.1253517471925912e-07
16.87,10.0,10.0,5.0,1.1253517471925912e-07
16.88,10.0,10.0,5.0,1.1253517471925912e-07
16.89,10.0,10.0,5.0,1.1253517471925912e-07
16.9,10.0,10.0,5.0,1.1253517471925912e-07
16.91,10.0,10.0,5.0,1.1253517471925912e-07
16.92,10.0,10.0,5.0,1.1253517471925912e-07
16.93,10.0,10.0,5.0,1.1253517471925912e-07
16.94,10.0,10.0,5.0,1.1253517471925912e-07
16.95,10.0,10.0,5.0,1.1253517471925912e-07
16.96,10.0,10.0,5.0,1.1253517471925912e-07
16.97,10.0,10.0,5.0,1.1253517471925912e-07
16.98,10.0,10.0,5.0,1.1253517471925912e-07
16.990000000000002,10.0,10.0,5.0,1.1253517471925912e-07
17.0,10.0,10.0,5.0,1.1253517471925912e-07
17.01,10.0,10.0,5.0,1.1253517471925912e-07
17.02,10.0,10.0,5.0,1.1253517471925912e-07
17.03,10.0,10.0,5.0,1.1253517471925912e-07
17.04,10.0,10.0,5.0,1.1253517471925912e-07
17.05,10.0,10.0,5.0,1.1253517471925912e-07
17.06,10.0,10.0,5.0,1.1253517471925912e-07
17.07,10.0,10.0,5.0,1.1253517471925912e-07
17.080000000000002,10.0,10.0,5.0,1.1253517471925912e-07
17.09,10.0,10.0,5.0,1.1253517471925912e-07
17.1,10.0,10.0,5.0,1.1253517471925912e-07
17.11,10.0,10.0,5.0,1.1253517471925912e-07
17.12,10.0,10.0,5.0,1.1253517471925912e-07
17.13,10.0,10.0,5.0,1.1253517471925912e-07
17.14,10.0,10.0,5.0,1.1253517471925912e-07
17.150000000000002,10.0,10.0,5.0,1.1253517471925912e-07
17.16,10.0,10.0,5.0,1.1253517471925912e-07
17.17,10.0,10.0,5.0,1.1253517471925912e-07
17.18,10.0,10.0,5.0,1.1253517471925912e-07
17.19,10.0,10.0,5.0,1.1253517471925912e-07
17.2,10.0,10.0,5.0,1.1253517471925912e-07
17.21,10.0,10.0,5.0,1.1253517471925912e-07
17.22,10.0,10.0,5.0,1.1253517471925912e-07
17.23,10.0,10.0,5.0,1.1253517471925912e-07
17.240000000000002,10.0,10.0,5.0,1.1253517471925912e-07
17.25,10.0,10.0,5.0,1.1253517471925912e-07
17.26,10.0,10.0,5.0,1.1253517471925912e-07
17.27,10.0,10.0,5.0,1.1253517471925912e-07
17.28,10.0,10.0,5.0,1.1253517471925912e-07
17.29,10.0,10.0,5.0,1.1253517471925912e-07
17.3,10.0,10.0,5.0,1.1253517471925912e-07
17.31,10.0,10.0,5.0,1.1253517471925912e-07
17.32,10.0,10.0,5.0,1.1253517471925912e-07
17.330000000000002,10.0,10.0,5.0,1.1253517471925912e-07
17.34,10.0,10.0,5.0,1.1253517471925912e-07
17.35,10.0,10.0,5.0,1.1253517471925912e-07
17.36,10.0,10.0,5.0,1.1253517471925912e-07
17.37,10.0,10.0,5.0,1.1253517471925912e-07
17.38,10.0,10.0,5.0,1.1253517471925912e-07
17.39,10.0,10.0,5.0,1.1253517471925912e-07
17.400000000000002,10.0,10.0,5.0,1.1253517471925912e-07
17.41,10.0,10.0,5.0,1.1253517471925912e-07
17.42,10.0,10.0,5.0,1.1253517471925912e-07
17.43,10.0,10.0,5.0,1.1253517471925912e-07
17.44,10.0,10.0,5.0,1.1253517471925912e-07
17.45,10.0,10.0,5.0,1.1253517471925912e-07
17.46,10.0,10.0,5.0,1.1253517471925912e-07
17.47,10.0,10.0,5.0,1.1253517471925912e-07
17.48,10.0,10.0,5.0,1.1253517471925912e-07
17.490000000000002,10.0,10.0,5.0,1.1253517471925912e-07
17.5,10.0,10.0,5.0,1.1253517471925912e-07
17.51,10.0,10.0,5.0,1.1253517471925912e-07
17.52,10.0,10.0,5.0,1.1253517471925912e-07
17.53,10.0,10.0,5.0,1.1253517471925912e-07
17.54,10.0,10.0,5.0,1.1253517471925912e-07
17.55,10.0,10.0,5.0,1.1253517471925912e-07
17.56,10.0,10.0,5.0,1.1253517471925912e-07
17.57,10.0,10.0,5.0,1.1253517471925912e-07
17.580000000000002,10.0,10.0,5.0,1.1253517471925912e-07
17.59,10.0,10.0,5.0,1.1253517471925912e-07
17.6,10.0,10.0,5.0,1.1253517471925912e-07
17.61,10.0,10.0,5.0,1.1253517471925912e-07
17.62,10.0,10.0,5.0,1.1253517471925912e-07
17.63,10.0,10.0,5.0,1.1253517471925912e-07
17.64,10.0,10.0,5.0,1.1253517471925912e-07
17.650000000000002,10.0,10.0,5.0,1.1253517471925912e-07
17.66,10.0,10.0,5.0,1.1253517471925912e-07
17.67,10.0,10.0,5.0,1.1253517471925912e-07
17.68,10.0,10.0,5.0,1.1253517471925912e-07
17.69,10.0,10.0,5.0,1.1253517471925912e-07
17.7,10.0,10.0,5.0,1.1253517471925912e-07
17.71,10.0,10.0,5.0,1.1253517471925912e-07
17.72,10.0,10.0,5.0,1.1253517471925912e-07
17.73,10.0,10.0,5.0,1.1253517471925912e-07
17.740000000000002,10.0,10.0,5.0,1.1253517471925912e-07
17.75,10.0,10.0,5.0,1.1253517471925912e-07
17.76,10.0,10.0,5.0,1.1253517471925912e-07
17.77,10.0,10.0,5.0,1.1253517471925912e-07
17.78,10.0,10.0,5.0,1.1253517471925912e-07
17.79,10.0,10.0,5.0,1.1253517471925912e-07
17.8,10.0,10.0,5.0,1.1253517471925912e-07
17.81,10.0,10.0,5.0,1.1253517471925912e-07
17.82,10.0,10.0,5.0,1.1253517471925912e-07
17.830000000000002,10.0,10.0,5.0,1.1253517471925912e-07
17.84,10.0,10.0,5.0,1.1253517471925912e-07
17.85,10.0,10.0,5.0,1.1253517471925912e-07
17.86,10.0,10.0,5.0,1.1253517471925912e-07
17.87,10.0,10.0,5.0,1.1253517471925912e-07
17.88,10.0,10.0,5.0,1.1253517471925912e-07
17.89,10.0,10.0,5.0,1.1253517471925912e-07
17.900000000000002,10.0,10.0,5.0,1.1253517471925912e-07
17.91,10.0,10.0,5.0,1.1253517471925912e-07
17.92,10.0,10.0,5.0,1.1253517471925912e-07
17.93,10.0,10.0,5.0,1.1253517471925912e-07
17.94,10.0,10.0,5.0,1.1253517471925912e-07
17.95,10.0,10.0,5.0,1.1253517471925912e-07
17.96,10.0,10.0,5.0,1.1253517471925912e-07
17.97,10.0,10.0,5.0,1.1253517471925912e-07
17.98,10.0,10.0,5.0,1.1253517471925912e-07
17.990000000000002,10.0,10.0,5.0,1.1253517471925912e-07
18.0,10.0,10.0,5.0,1.1253517471925912e-07
18.01,10.0,10.0,5.0,1.1253517471925912e-07
18.02,10.0,10.0,5.0,1.1253517471925912e-07
18.03,10.0,10.0,5.0,1.1253517471925912e-07
18.04,10.0,10.0,5.0,1.1253517471925912e-07
18.05,10.0,10.0,5.0,1.1253517471925912e-07
18.06,10.0,10.0,5.0,1.1253517471925912e-07
18.07,10.0,10.0,5.0,1.1253517471925912e-07
18.080000000000002,10.0,10.0,5.0,1.1253517471925912e-07
18.09,10.0,10.0,5.0,1.1253517471925912e-07
18.1,10.0,10.0,5.0,1.1253517471925912e-07
18.11,10.0,10.0,5.0,1.1253517471925912e-07
18.12,10.0,10.0,5.0,1.1253517471925912e-07
18.13,10.0,10.0,5.0,1.1253517471925912e-07
18.14,10.0,10.0,5.0,1.1253517471925912e-07
18.150000000000002,10.0,10.0,5.0,1.1253517471925912e-07
18.16,10.0,10.0,5.0,1.1253517471925912e-07
18.17,10.0,10.0,5.0,1.1253517471925912e-07
18.18,10.0,10.0,5.0,1.1253517471925912e-07
18.19,10.0,10.0,5.0,1.1253517471925912e-07
18.2,10.0,10.0,5.0,1.1253517471925912e-07
18.21,10.0,10.0,5.0,1.1253517471925912e-07
18.22,10.0,10.0,5.0,1.1253517471925912e-07
18.23,10.0,10.0,5.0,1.1253517471925912e-07
18.240000000000002,10.0,10.0,5.0,1.1253517471925912e-07
18.25,10.0,10.0,5.0,1.1253517471925912e-07
18.26,10.0,10.0,5.0,1.1253517471925912e-07
18.27,10.0,10.0,5.0,1.1253517471925912e-07
18.28,10.0,10.0,5.0,1.1253517471925912e-07
18.29,10.0,10.0,5.0,1.1253517471925912e-07
18.3,10.0,10.0,5.0,1.1253517471925912e-07
18.31,10.0,10.0,5.0,1.1253517471925912e-07
18.32,10.0,10.0,5.0,1.1253517471925912e-07
18.330000000000002,10.0,10.0,5.0,1.1253517471925912e-07
18.34,10.0,10.0,5.0,1.1253517471925912e-07
18.35,10.0,10.0,5.0,1.1253517471925912e-07
18.36,10.0,10.0,5.0,1.1253517471925912e-07
18.37,10.0,10.0,5.0,1.1253517471925912e-07
18.38,10.0,10.0,5.0,1.1253517471925912e-07
18.39,10.0,10.0,5.0,1.1253517471925912e-07
18.400000000000002,10.0,10.0,5.0,1.1253517471925912e-07
18.41,10.0,10.0,5.0,1.1253517471925912e-07
18.42,10.0,10.0,5.0,1.1253517471925912e-07
18.43,10.0,10.0,5.0,1.1253517471925912e-07
18.44,10.0,10.0,5.0,1.1253517471925912e-07
18.45,10.0,10.0,5.0,1.1253517471925912e-07
18.46,10.0,10.0,5.0,1.1253517471925912e-07
18.47,10.0,10.0,5.0,1.1253517471925912e-07
18.48,10.0,10.0,5.0,1.1253517471925912e-07
18.490000000000002,10.0,10.0,5.0,1.1253517471925912e-07
18.5,10.0,10.0,5.0,1.1253517471925912e-07
18.51,10.0,10.0,5.0,1.1253517471925912e-07
18.52,10.0,10.0,5.0,1.1253517471925912e-07
18.53,10.0,10.0,5.0,1.1253517471925912e-07
18.54,10.0,10.0,5.0,1.1253517471925912e-07
18.55,10.0,10.0,5.0,1.1253517471925912e-07
18.56,10.0,10.0,5.0,1.1253517471925912e-07
18.57,10.0,10.0,5.0,1.1253517471925912e-07
18.580000000000002,10.0,10.0,5.0,1.1253517471925912e-07
18.59,10.0,10.0,5.0,1.1253517471925912e-07
18.6,10.0,10.0,5.0,1.1253517471925912e-07
18.61,10.0,10.0,5.0,1.1253517471925912e-07
18.62,10.0,10.0,5.0,1.1253517471925912e-07
18.63,10.0,10.0,5.0,1.1253517471925912e-07
18.64,10.0,10.0,5.0,1.1253517471925912e-07
18.650000000000002,10.0,10.0,5.0,1.1253517471925912e-07
18.66,10.0,10.0,5.0,1.1253517471925912e-07
18.67,10.0,10.0,5.0,1.1253517471925912e-07
18.68,10.0,10.0,5.0,1.1253517471925912e-07
18.69,10.0,10.0,5.0,1.1253517471925912e-07
18.7,10.0,10.0,5.0,1.1253517471925912e-07
18.71,10.0,10.0,5.0,1.1253517471925912e-07
18.72,10.0,10.0,5.0,1.1253517471925912e-07
18.73,10.0,10.0,5.0,1.1253517471925912e-07
18.740000000000002,10.0,10.0,5.0,1.1253517471925912e-07
18.75,10.0,10.0,5.0,1.1253517471925912e-07
18.76,10.0,10.0,5.0,1.1253517471925912e-07
18.77,10.0,10.0,5.0,1.1253517471925912e-07
18.78,10.0,10.0,5.0,1.1253517471925912e-07
18.79,10.0,10.0,5.0,1.1253517471925912e-07
18.8,10.0,10.0,5.0,1.1253517471925912e-07
18.81,10.0,10.0,5.0,1.1253517471925912e-07
18.82,10.0,10.0,5.0,1.1253517471925912e-07
18.830000000000002,10.0,10.0,5.0,1.1253517471925912e-07
18.84,10.0,10.0,5.0,1.1253517471925912e-07
18.85,10.0,10.0,5.0,1.1253517471925912e-07
18.86,10.0,10.0,5.0,1.1253517471925912e-07
18.87,10.0,10.0,5.0,1.1253517471925912e-07
18.88,10.0,10.0,5.0,1.1253517471925912e-07
18.89,10.0,10.0,5.0,1.1253517471925912e-07
18.900000000000002,10.0,10.0,5.0,1.1253517471925912e-07
18.91,10.0,10.0,5.0,1.1253517471925912e-07
18.92,10.0,10.0,5.0,1.1253517471925912e-07
18.93,10.0,10.0,5.0,1.1253517471925912e-07
18.94,10.0,10.0,5.0,1.1253517471925912e-07
18.95,10.0,10.0,5.0,1.1253517471925912e-07
18.96,10.0,10.0,5.0,1.1253517471925912e-07
18.97,10.0,10.0,5.0,1.1253517471925912e-07
18.98,10.0,10.0,5.0,1.1253517471925912e-07
18.990000000000002,10.0,10.0,5.0,1.1253517471925912e-07
19.0,10.0,10.0,5.0,1.1253517471925912e-07
19.01,10.0,10.0,5.0,1.1253517471925912e-07
19.02,10.0,10.0,5.0,1.1253517471925912e-07
19.03,10.0,10.0,5.0,1.1253517471925912e-07
19.04,10.0,10.0,5.0,1.1253517471925912e-07
19.05,10.0,10.0,5.0,1.1253517471925912e-07
19.06,10.0,10.0,5.0,1.1253517471925912e-07
19.07,10.0,10.0,5.0,1.1253517471925912e-07
19.080000000000002,10.0,10.0,5.0,1.1253517471925912e-07
19.09,10.0,10.0,5.0,1.1253517471925912e-07
19.1,10.0,10.0,5.0,1.1253517471925912e-07
19.11,10.0,10.0,5.0,1.1253517471925912e-07
19.12,10.0,10.0,5.0,1.1253517471925912e-07
19.13,10.0,10.0,5.0,1.1253517471925912e-07
19.14,10.0,10.0,5.0,1.1253517471925912e-07
19.150000000000002,10.0,10.0,5.0,1.1253517471925912e-07
19.16,10.0,10.0,5.0,1.1253517471925912e-07
19.17,10.0,10.0,5.0,1.1253517471925912e-07
19.18,10.0,10.0,5.0,1.1253517471925912e-07
19.19,10.0,10.0,5.0,1.1253517471925912e-07
19.2,10.0,10.0,5.0,1.1253517471925912e-07
19.21,10.0,10.0,5.0,1.1253517471925912e-07
19.22,10.0,10.0,5.0,1.1253517471925912e-07
19.23,10.0,10.0,5.0,1.1253517471925912e-07
19.240000000000002,10.0,10.0,5.0,1.1253517471925912e-07
19.25,10.0,10.0,5.0,1.1253517471925912e-07
19.26,10.0,10.0,5.0,1.1253517471925912e-07
19.27,10.0,10.0,5.0,1.1253517471925912e-07
19.28,10.0,10.0,5.0,1.1253517471925912e-07
19.29,10.0,10.0,5.0,1.1253517471925912e-07
19.3,10.0,10.0,5.0,1.1253517471925912e-07
19.31,10.0,10.0,5.0,1.1253517471925912e-07
19.32,10.0,10.0,5.0,1.1253517471925912e-07
19.330000000000002,10.0,10.0,5.0,1.1253517471925912e-07
19.34,10.0,10.0,5.0,1.1253517471925912e-07
19.35,10.0,10.0,5.0,1.1253517471925912e-07
19.36,10.0,10.0,5.0,1.1253517471925912e-07
19.37,10.0,10.0,5.0,1.1253517471925912e-07
19.38,10.0,10.0,5.0,1.1253517471925912e-07
19.39,10.0,10.0,5.0,1.1253517471925912e-07
19.400000000000002,10.0,10.0,5.0,1.1253517471925912e-07
19.41,10.0,10.0,5.0,1.1253517471925912e-07
19.42,10.0,10.0,5.0,1.1253517471925912e-07
19.43,10.0,10.0,5.0,1.1253517471925912e-07
19.44,10.0,10.0,5.0,1.1253517471925912e-07
19.45,10.0,10.0,5.0,1.1253517471925912e-07
19.46,10.0,10.0,5.0,1.1253517471925912e-07
19.47,10.0,10.0,5.0,1.1253517471925912e-07
19.48,10.0,10.0,5.0,1.1253517471925912e-07
19.490000000000002,10.0,10.0,5.0,1.1253517471925912e-07
19.5,10.0,10.0,5.0,1.1253517471925912e-07
19.51,10.0,10.0,5.0,1.1253517471925912e-07
19.52,10.0,10.0,5.0,1.1253517471925912e-07
19.53,10.0,10.0,5.0,1.1253517471925912e-07
19.54,10.0,10.0,5.0,1.1253517471925912e-07
19.55,10.0,10.0,5.0,1.1253517471925912e-07
19.56,10.0,10.0,5.0,1.1253517471925912e-07
19.57,10.0,10.0,5.0,1.1253517471925912e-07
19.580000000000002,10.0,10.0,5.0,1.1253517471925912e-07
19.59,10.0,10.0,5.0,1.1253517471925912e-07
19.6,10.0,10.0,5.0,1.1253517471925912e-07
19.61,10.0,10.0,5.0,1.1253517471925912e-07
19.62,10.0,10.0,5.0,1.1253517471925912e-07
19.63,10.0,10.0,5.0,1.1253517471925912e-07
19.64,10.0,10.0,5.0,1.1253517471925912e-07
19.650000000000002,10.0,10.0,5.0,1.1253517471925912e-07
19.66,10.0,10.0,5.0,1.1253517471925912e-07
19.67,10.0,10.0,5.0,1.1253517471925912e-07
19.68,10.0,10.0,5.0,1.1253517471925912e-07
19.69,10.0,10.0,5.0,1.1253517471925912e-07
19.7,10.0,10.0,5.0,1.1253517471925912e-07
19.71,10.0,10.0,5.0,1.1253517471925912e-07
19.72,10.0,10.0,5.0,1.1253517471925912e-07
19.73,10.0,10.0,5.0,1.1253517471925912e-07
19.740000000000002,10.0,10.0,5.0,1.1253517471925912e-07
19.75,10.0,10.0,5.0,1.1253517471925912e-07
19.76,10.0,10.0,5.0,1.1253517471925912e-07
19.77,10.0,10.0,5.0,1.1253517471925912e-07
19.78,10.0,10.0,5.0,1.1253517471925912e-07
19.79,10.0,10.0,5.0,1.1253517471925912e-07
19.8,10.0,10.0,5.0,1.1253517471925912e-07
19.81,10.0,10.0,5.0,1.1253517471925912e-07
19.82,10.0,10.0,5.0,1.1253517471925912e-07
19.830000000000002,10.0,10.0,5.0,1.1253517471925912e-07
19.84,10.0,10.0,5.0,1.1253517471925912e-07
19.85,10.0,10.0,5.0,1.1253517471925912e-07
19.86,10.0,10.0,5.0,1.1253517471925912e-07
19.87,10.0,10.0,5.0,1.1253517471925912e-07
19.88,10.0,10.0,5.0,1.1253517471925912e-07
19.89,10.0,10.0,5.0,1.1253517471925912e-07
19.900000000000002,10.0,10.0,5.0,1.1253517471925912e-07
19.91,10.0,10.0,5.0,1.1253517471925912e-07
19.92,10.0,10.0,5.0,1.1253517471925912e-07
19.93,10.0,10.0,5.0,1.1253517471925912e-07
19.94,10.0,10.0,5.0,1.1253517471925912e-07
19.95,10.0,10.0,5.0,1.1253517471925912e-07
19.96,10.0,10.0,5.0,1.1253517471925912e-07
19.97,10.0,10.0,5.0,1.1253517471925912e-07
19.98,10.0,10.0,5.0,1.1253517471925912e-07
19.990000000000002,10.0,10.0,5.0,1.1253517471925912e-07
